"";"trial_index";"task";"subject";"type";"category";"response";"rt";"cs_selected"
"58444";177;"direct";"uga0mabrxc";"CS";"1";-44;"2799";"1_3/CS5"
"58445";178;"direct";"uga0mabrxc";"CS";"1";77;"2815";"1_3/CS9"
"58446";179;"direct";"uga0mabrxc";"CS";"3";55;"2483";"3_3/CS6"
"58447";180;"direct";"uga0mabrxc";"CS";"4";38;"2312.9999999998836";"4_3/CS11"
"58448";181;"direct";"uga0mabrxc";"CS";"4";86;"4671";"4_3/CS1"
"58449";182;"direct";"uga0mabrxc";"CS";"3";-39;"3179";"3_3/CS9"
"58450";183;"direct";"uga0mabrxc";"CS";"4";30;"2362";"4_3/CS9"
"58451";184;"direct";"uga0mabrxc";"CS";"3";-27;"2759";"3_3/CS2"
"58452";185;"direct";"uga0mabrxc";"CS";"1";-63;"2264";"1_3/CS4"
"58453";186;"direct";"uga0mabrxc";"CS";"3";-39;"2548";"3_3/CS8"
"58454";187;"direct";"uga0mabrxc";"CS";"3";-45;"5556.999999999884";"3_3/CS7"
"58455";188;"direct";"uga0mabrxc";"CS";"1";42;"2662";"1_3/CS11"
"58456";189;"direct";"uga0mabrxc";"CS";"3";-5;"2716";"3_3/CS4"
"58457";190;"direct";"uga0mabrxc";"CS";"4";9;"2299";"4_3/CS6"
"58458";191;"direct";"uga0mabrxc";"CS";"1";22;"2539";"1_3/CS7"
"58459";192;"direct";"uga0mabrxc";"CS";"4";-40;"2556";"4_3/CS8"
"58460";193;"direct";"uga0mabrxc";"CS";"2";-96;"4779";"2_3/CS10"
"58461";194;"direct";"uga0mabrxc";"CS";"4";63;"2506";"4_3/CS12"
"58462";195;"direct";"uga0mabrxc";"CS";"1";24;"2923";"1_3/CS3"
"58463";196;"direct";"uga0mabrxc";"CS";"4";74;"2524";"4_3/CS5"
"58464";197;"direct";"uga0mabrxc";"CS";"3";-45;"7015.000000000116";"3_3/CS3"
"58465";198;"direct";"uga0mabrxc";"CS";"3";-26;"2871.0000000001164";"3_3/CS5"
"58466";199;"direct";"uga0mabrxc";"CS";"2";-72;"4043";"2_3/CS4"
"58467";200;"direct";"uga0mabrxc";"CS";"1";15;"2474";"1_3/CS1"
"58468";201;"direct";"uga0mabrxc";"CS";"1";12;"2079";"1_3/CS10"
"58469";202;"direct";"uga0mabrxc";"CS";"3";-26;"2023";"3_3/CS1"
"58470";203;"direct";"uga0mabrxc";"CS";"2";-84;"2116";"2_3/CS6"
"58471";204;"direct";"uga0mabrxc";"CS";"3";-28;"3611";"3_3/CS10"
"58472";205;"direct";"uga0mabrxc";"CS";"2";-36;"3310";"2_3/CS7"
"58473";206;"direct";"uga0mabrxc";"CS";"1";-44;"1875";"1_3/CS6"
"58474";207;"direct";"uga0mabrxc";"CS";"4";49;"2743";"4_3/CS3"
"58475";208;"direct";"uga0mabrxc";"CS";"2";-22;"2337";"2_3/CS2"
"58476";209;"direct";"uga0mabrxc";"CS";"4";22;"2769";"4_3/CS4"
"58477";210;"direct";"uga0mabrxc";"CS";"2";-38;"2450.9999999998836";"2_3/CS8"
"58478";211;"direct";"uga0mabrxc";"CS";"2";-45;"1991";"2_3/CS1"
"58479";212;"direct";"uga0mabrxc";"CS";"2";-51;"1925.0000000001164";"2_3/CS9"
"58480";213;"direct";"uga0mabrxc";"CS";"2";-93;"2015.0000000001164";"2_3/CS3"
"58481";214;"direct";"uga0mabrxc";"CS";"1";-42;"3182";"1_3/CS12"
"58793";175;"direct";"uu57k8dfrc";"CS";"3";27;"7842.824999941513";"3_3/CS9"
"58794";176;"direct";"uu57k8dfrc";"CS";"4";68;"5940.370000200346";"4_3/CS5"
"58795";177;"direct";"uu57k8dfrc";"CS";"2";-35;"4974.759999895468";"2_3/CS3"
"58796";178;"direct";"uu57k8dfrc";"CS";"4";16;"5941.119999857619";"4_3/CS6"
"58797";179;"direct";"uu57k8dfrc";"CS";"2";-64;"3377.7850000187755";"2_3/CS4"
"58798";180;"direct";"uu57k8dfrc";"CS";"3";15;"3561.405000044033";"3_3/CS7"
"58799";181;"direct";"uu57k8dfrc";"CS";"3";28;"3674.14000001736";"3_3/CS3"
"58800";182;"direct";"uu57k8dfrc";"CS";"1";100;"4142.310000024736";"1_3/CS3"
"58801";183;"direct";"uu57k8dfrc";"CS";"4";96;"5008.350000018254";"4_3/CS2"
"58802";184;"direct";"uu57k8dfrc";"CS";"1";100;"2641.4949998725206";"1_3/CS5"
"58803";185;"direct";"uu57k8dfrc";"CS";"4";29;"5742.545000044629";"4_3/CS1"
"58804";186;"direct";"uu57k8dfrc";"CS";"3";18;"3209.440000122413";"3_3/CS2"
"58805";187;"direct";"uu57k8dfrc";"CS";"3";28;"3789.839999983087";"3_3/CS8"
"58806";188;"direct";"uu57k8dfrc";"CS";"1";93;"3322.1849999390543";"1_3/CS12"
"58807";189;"direct";"uu57k8dfrc";"CS";"1";58;"3282.6699998695403";"1_3/CS1"
"58808";190;"direct";"uu57k8dfrc";"CS";"2";11;"5732.814999995753";"2_3/CS2"
"58809";191;"direct";"uu57k8dfrc";"CS";"2";21;"5558.004999998957";"2_3/CS5"
"58810";192;"direct";"uu57k8dfrc";"CS";"2";25;"4354.289999930188";"2_3/CS10"
"58811";193;"direct";"uu57k8dfrc";"CS";"4";-26;"4733.73999982141";"4_3/CS12"
"58812";194;"direct";"uu57k8dfrc";"CS";"4";22;"2653.379999799654";"4_3/CS8"
"58813";195;"direct";"uu57k8dfrc";"CS";"3";27;"5958.525000140071";"3_3/CS10"
"58814";196;"direct";"uu57k8dfrc";"CS";"1";39;"4045.8800001069903";"1_3/CS10"
"58815";197;"direct";"uu57k8dfrc";"CS";"3";13;"3968.445000005886";"3_3/CS5"
"58816";198;"direct";"uu57k8dfrc";"CS";"4";22;"3977.4100000504404";"4_3/CS9"
"58817";199;"direct";"uu57k8dfrc";"CS";"2";-25;"4278.135000029579";"2_3/CS6"
"58818";200;"direct";"uu57k8dfrc";"CS";"4";24;"4185.035000089556";"4_3/CS10"
"58819";201;"direct";"uu57k8dfrc";"CS";"3";10;"3362.345000030473";"3_3/CS6"
"58820";202;"direct";"uu57k8dfrc";"CS";"3";13;"3328.995000105351";"3_3/CS1"
"58821";203;"direct";"uu57k8dfrc";"CS";"1";24;"3522.635000059381";"1_3/CS9"
"58822";204;"direct";"uu57k8dfrc";"CS";"2";21;"4453.015000093728";"2_3/CS7"
"58823";205;"direct";"uu57k8dfrc";"CS";"1";100;"2066.679999930784";"1_3/CS2"
"58824";206;"direct";"uu57k8dfrc";"CS";"1";33;"2062.2049998492002";"1_3/CS6"
"58825";207;"direct";"uu57k8dfrc";"CS";"1";34;"5974.515000125393";"1_3/CS11"
"58826";208;"direct";"uu57k8dfrc";"CS";"2";-30;"5684.850000077859";"2_3/CS9"
"58827";209;"direct";"uu57k8dfrc";"CS";"2";-94;"3098.3750000596046";"2_3/CS8"
"58828";210;"direct";"uu57k8dfrc";"CS";"4";10;"3745.4899998847395";"4_3/CS3"
"58829";211;"direct";"uu57k8dfrc";"CS";"3";12;"8950.334999943152";"3_3/CS4"
"58830";212;"direct";"uu57k8dfrc";"CS";"2";94;"6532.730000093579";"2_3/CS1"
"58831";213;"direct";"uu57k8dfrc";"CS";"4";7;"5181.890000123531";"4_3/CS11"
"58832";214;"direct";"uu57k8dfrc";"CS";"1";15;"4177.589999977499";"1_3/CS7"
"59144";175;"direct";"v2luwyzbgo";"CS";"2";36;"7093";"2_3/CS1"
"59145";176;"direct";"v2luwyzbgo";"CS";"3";-64;"5412";"3_3/CS8"
"59146";177;"direct";"v2luwyzbgo";"CS";"2";-14;"5847";"2_3/CS7"
"59147";178;"direct";"v2luwyzbgo";"CS";"1";29;"4664";"1_3/CS9"
"59148";179;"direct";"v2luwyzbgo";"CS";"3";-30;"7118";"3_3/CS3"
"59149";180;"direct";"v2luwyzbgo";"CS";"4";-79;"3755";"4_3/CS11"
"59150";181;"direct";"v2luwyzbgo";"CS";"1";-58;"3567";"1_3/CS7"
"59151";182;"direct";"v2luwyzbgo";"CS";"4";-96;"3635";"4_3/CS4"
"59152";183;"direct";"v2luwyzbgo";"CS";"2";-44;"3780";"2_3/CS6"
"59153";184;"direct";"v2luwyzbgo";"CS";"3";-16;"4025";"3_3/CS1"
"59154";185;"direct";"v2luwyzbgo";"CS";"1";19;"3509";"1_3/CS5"
"59155";186;"direct";"v2luwyzbgo";"CS";"3";14;"4992";"3_3/CS10"
"59156";187;"direct";"v2luwyzbgo";"CS";"1";8;"4134";"1_3/CS2"
"59157";188;"direct";"v2luwyzbgo";"CS";"2";13;"3554";"2_3/CS3"
"59158";189;"direct";"v2luwyzbgo";"CS";"4";-70;"4524";"4_3/CS5"
"59159";190;"direct";"v2luwyzbgo";"CS";"4";-92;"4370";"4_3/CS8"
"59160";191;"direct";"v2luwyzbgo";"CS";"1";18;"5488";"1_3/CS6"
"59161";192;"direct";"v2luwyzbgo";"CS";"1";-58;"4239";"1_3/CS12"
"59162";193;"direct";"v2luwyzbgo";"CS";"3";-48;"4531";"3_3/CS5"
"59163";194;"direct";"v2luwyzbgo";"CS";"2";15;"4796";"2_3/CS2"
"59164";195;"direct";"v2luwyzbgo";"CS";"2";100;"5866";"2_3/CS5"
"59165";196;"direct";"v2luwyzbgo";"CS";"3";11;"4259";"3_3/CS9"
"59166";197;"direct";"v2luwyzbgo";"CS";"2";-94;"5368";"2_3/CS10"
"59167";198;"direct";"v2luwyzbgo";"CS";"2";-93;"3753";"2_3/CS8"
"59168";199;"direct";"v2luwyzbgo";"CS";"4";78;"6640";"4_3/CS10"
"59169";200;"direct";"v2luwyzbgo";"CS";"3";16;"4266";"3_3/CS4"
"59170";201;"direct";"v2luwyzbgo";"CS";"2";-36;"4199";"2_3/CS9"
"59171";202;"direct";"v2luwyzbgo";"CS";"1";-92;"3913";"1_3/CS8"
"59172";203;"direct";"v2luwyzbgo";"CS";"3";16;"4494";"3_3/CS6"
"59173";204;"direct";"v2luwyzbgo";"CS";"1";40;"4372";"1_3/CS3"
"59174";205;"direct";"v2luwyzbgo";"CS";"4";17;"4261";"4_3/CS12"
"59175";206;"direct";"v2luwyzbgo";"CS";"4";53;"4239";"4_3/CS6"
"59176";207;"direct";"v2luwyzbgo";"CS";"1";37;"4387";"1_3/CS4"
"59177";208;"direct";"v2luwyzbgo";"CS";"4";10;"4292";"4_3/CS7"
"59178";209;"direct";"v2luwyzbgo";"CS";"4";-61;"4227";"4_3/CS2"
"59179";210;"direct";"v2luwyzbgo";"CS";"3";-11;"4911";"3_3/CS2"
"59180";211;"direct";"v2luwyzbgo";"CS";"2";-59;"4207";"2_3/CS4"
"59181";212;"direct";"v2luwyzbgo";"CS";"1";32;"4899";"1_3/CS1"
"59182";213;"direct";"v2luwyzbgo";"CS";"3";-22;"4724";"3_3/CS7"
"59183";214;"direct";"v2luwyzbgo";"CS";"4";-85;"4774";"4_3/CS3"
"59495";175;"direct";"v3oc68auuh";"CS";"2";15;"3977.9599999892525";"2_3/CS6"
"59496";176;"direct";"v3oc68auuh";"CS";"4";-48;"8600.570000009611";"4_3/CS9"
"59497";177;"direct";"v3oc68auuh";"CS";"4";7;"4941.034999967087";"4_3/CS2"
"59498";178;"direct";"v3oc68auuh";"CS";"4";-83;"5401.300000026822";"4_3/CS4"
"59499";179;"direct";"v3oc68auuh";"CS";"1";-1;"6574.780000024475";"1_3/CS11"
"59500";180;"direct";"v3oc68auuh";"CS";"1";-48;"3257.069999992382";"1_3/CS2"
"59501";181;"direct";"v3oc68auuh";"CS";"3";30;"4978.500000026543";"3_3/CS9"
"59502";182;"direct";"v3oc68auuh";"CS";"4";-67;"5091.104999999516";"4_3/CS8"
"59503";183;"direct";"v3oc68auuh";"CS";"3";10;"3579.5299999881536";"3_3/CS6"
"59504";184;"direct";"v3oc68auuh";"CS";"2";27;"3632.095000008121";"2_3/CS7"
"59505";185;"direct";"v3oc68auuh";"CS";"3";38;"3988.665000011679";"3_3/CS1"
"59506";186;"direct";"v3oc68auuh";"CS";"2";-40;"10885.814999986906";"2_3/CS2"
"59507";187;"direct";"v3oc68auuh";"CS";"3";29;"2941.0550000029616";"3_3/CS3"
"59508";188;"direct";"v3oc68auuh";"CS";"1";70;"4003.3999999868684";"1_3/CS1"
"59509";189;"direct";"v3oc68auuh";"CS";"3";10;"3572.504999989178";"3_3/CS4"
"59510";190;"direct";"v3oc68auuh";"CS";"1";-16;"5893.984999973327";"1_3/CS10"
"59511";191;"direct";"v3oc68auuh";"CS";"4";-62;"3179.965000017546";"4_3/CS11"
"59512";192;"direct";"v3oc68auuh";"CS";"2";-15;"3301.1249999981374";"2_3/CS1"
"59513";193;"direct";"v3oc68auuh";"CS";"4";21;"4656.409999995958";"4_3/CS12"
"59514";194;"direct";"v3oc68auuh";"CS";"1";11;"3215.1949999970384";"1_3/CS4"
"59515";195;"direct";"v3oc68auuh";"CS";"3";5;"3269.975000002887";"3_3/CS2"
"59516";196;"direct";"v3oc68auuh";"CS";"2";-59;"7057.275000028312";"2_3/CS5"
"59517";197;"direct";"v3oc68auuh";"CS";"2";-73;"5675.700000021607";"2_3/CS8"
"59518";198;"direct";"v3oc68auuh";"CS";"4";-73;"5690.49000000814";"4_3/CS5"
"59519";199;"direct";"v3oc68auuh";"CS";"2";-22;"3497.990000003483";"2_3/CS4"
"59520";200;"direct";"v3oc68auuh";"CS";"4";33;"4576.404999999795";"4_3/CS7"
"59521";201;"direct";"v3oc68auuh";"CS";"3";77;"3276.494999998249";"3_3/CS5"
"59522";202;"direct";"v3oc68auuh";"CS";"1";-35;"3787.4549999833107";"1_3/CS5"
"59523";203;"direct";"v3oc68auuh";"CS";"3";4;"4755.479999992531";"3_3/CS10"
"59524";204;"direct";"v3oc68auuh";"CS";"4";39;"3451.1850000126287";"4_3/CS10"
"59525";205;"direct";"v3oc68auuh";"CS";"1";2;"3670.0899999705143";"1_3/CS8"
"59526";206;"direct";"v3oc68auuh";"CS";"2";-70;"5753.250000008848";"2_3/CS3"
"59527";207;"direct";"v3oc68auuh";"CS";"3";19;"5088.999999978114";"3_3/CS8"
"59528";208;"direct";"v3oc68auuh";"CS";"3";76;"4573.274999973364";"3_3/CS7"
"59529";209;"direct";"v3oc68auuh";"CS";"1";-81;"7769.195000000764";"1_3/CS12"
"59530";210;"direct";"v3oc68auuh";"CS";"2";-78;"4293.599999975413";"2_3/CS10"
"59531";211;"direct";"v3oc68auuh";"CS";"1";9;"4099.3900000466965";"1_3/CS7"
"59532";212;"direct";"v3oc68auuh";"CS";"2";-93;"3132.2849999996834";"2_3/CS9"
"59533";213;"direct";"v3oc68auuh";"CS";"1";31;"3268.4749999898486";"1_3/CS9"
"59534";214;"direct";"v3oc68auuh";"CS";"4";-62;"3112.7250000135973";"4_3/CS1"
"59846";175;"direct";"v8huh0omly";"CS";"2";-74;"6058.0500001087785";"2_3/CS9"
"59847";176;"direct";"v8huh0omly";"CS";"3";-13;"10419.699999969453";"3_3/CS6"
"59848";177;"direct";"v8huh0omly";"CS";"4";29;"4221.769999945536";"4_3/CS7"
"59849";178;"direct";"v8huh0omly";"CS";"4";-100;"3212.580000050366";"4_3/CS11"
"59850";179;"direct";"v8huh0omly";"CS";"4";-100;"3238.145000068471";"4_3/CS2"
"59851";180;"direct";"v8huh0omly";"CS";"1";-37;"4510.160000063479";"1_3/CS2"
"59852";181;"direct";"v8huh0omly";"CS";"3";70;"4829.045000020415";"3_3/CS7"
"59853";182;"direct";"v8huh0omly";"CS";"1";-25;"3805.584999965504";"1_3/CS3"
"59854";183;"direct";"v8huh0omly";"CS";"2";-25;"3700.3800000529736";"2_3/CS2"
"59855";184;"direct";"v8huh0omly";"CS";"3";-29;"2164.0149999875575";"3_3/CS5"
"59856";185;"direct";"v8huh0omly";"CS";"3";-41;"6686.209999956191";"3_3/CS9"
"59857";186;"direct";"v8huh0omly";"CS";"2";-28;"2189.0650000423193";"2_3/CS8"
"59858";187;"direct";"v8huh0omly";"CS";"3";-26;"3613.904999801889";"3_3/CS1"
"59859";188;"direct";"v8huh0omly";"CS";"3";47;"3518.0299999192357";"3_3/CS3"
"59860";189;"direct";"v8huh0omly";"CS";"4";62;"3269.6549999527633";"4_3/CS6"
"59861";190;"direct";"v8huh0omly";"CS";"1";-27;"2036.6899999789894";"1_3/CS7"
"59862";191;"direct";"v8huh0omly";"CS";"4";-100;"2390.45500010252";"4_3/CS4"
"59863";192;"direct";"v8huh0omly";"CS";"3";-14;"3382.1300000417978";"3_3/CS10"
"59864";193;"direct";"v8huh0omly";"CS";"1";36;"4110.249999910593";"1_3/CS10"
"59865";194;"direct";"v8huh0omly";"CS";"2";100;"4924.509999807924";"2_3/CS5"
"59866";195;"direct";"v8huh0omly";"CS";"2";-33;"1852.869999827817";"2_3/CS10"
"59867";196;"direct";"v8huh0omly";"CS";"3";15;"2677.7650001458824";"3_3/CS4"
"59868";197;"direct";"v8huh0omly";"CS";"1";-38;"2981.0450000222772";"1_3/CS11"
"59869";198;"direct";"v8huh0omly";"CS";"1";-39;"2254.3099999893457";"1_3/CS4"
"59870";199;"direct";"v8huh0omly";"CS";"2";-59;"2084.705000044778";"2_3/CS7"
"59871";200;"direct";"v8huh0omly";"CS";"2";-45;"3478.06500014849";"2_3/CS1"
"59872";201;"direct";"v8huh0omly";"CS";"1";-71;"3965.540000004694";"1_3/CS12"
"59873";202;"direct";"v8huh0omly";"CS";"4";-38;"2245.7850000355393";"4_3/CS10"
"59874";203;"direct";"v8huh0omly";"CS";"3";-30;"3014.344999799505";"3_3/CS8"
"59875";204;"direct";"v8huh0omly";"CS";"3";-39;"3172.9200000409037";"3_3/CS2"
"59876";205;"direct";"v8huh0omly";"CS";"1";-52;"1436.5900000557303";"1_3/CS6"
"59877";206;"direct";"v8huh0omly";"CS";"2";-49;"1990.23999995552";"2_3/CS4"
"59878";207;"direct";"v8huh0omly";"CS";"4";-45;"1734.1299999970943";"4_3/CS1"
"59879";208;"direct";"v8huh0omly";"CS";"1";31;"6630.924999946728";"1_3/CS1"
"59880";209;"direct";"v8huh0omly";"CS";"4";-100;"2452.4350001011044";"4_3/CS3"
"59881";210;"direct";"v8huh0omly";"CS";"4";-100;"2253.650000086054";"4_3/CS5"
"59882";211;"direct";"v8huh0omly";"CS";"2";-100;"2022.8550001047552";"2_3/CS3"
"59883";212;"direct";"v8huh0omly";"CS";"4";-100;"4318.994999863207";"4_3/CS12"
"59884";213;"direct";"v8huh0omly";"CS";"2";-29;"4356.179999886081";"2_3/CS6"
"59885";214;"direct";"v8huh0omly";"CS";"1";-27;"2237.250000005588";"1_3/CS9"
"60899";175;"direct";"vrfkt9t6p3";"CS";"2";-20;"5143";"2_3/CS3"
"60900";176;"direct";"vrfkt9t6p3";"CS";"4";-28;"4657";"4_3/CS7"
"60901";177;"direct";"vrfkt9t6p3";"CS";"3";-53;"5780";"3_3/CS8"
"60902";178;"direct";"vrfkt9t6p3";"CS";"1";12;"3657";"1_3/CS1"
"60903";179;"direct";"vrfkt9t6p3";"CS";"4";-17;"3465";"4_3/CS1"
"60904";180;"direct";"vrfkt9t6p3";"CS";"2";-11;"2729";"2_3/CS7"
"60905";181;"direct";"vrfkt9t6p3";"CS";"1";-5;"6025";"1_3/CS5"
"60906";182;"direct";"vrfkt9t6p3";"CS";"3";-14;"5372";"3_3/CS5"
"60907";183;"direct";"vrfkt9t6p3";"CS";"3";12;"4874";"3_3/CS2"
"60908";184;"direct";"vrfkt9t6p3";"CS";"4";-52;"5667";"4_3/CS4"
"60909";185;"direct";"vrfkt9t6p3";"CS";"2";13;"5019";"2_3/CS2"
"60910";186;"direct";"vrfkt9t6p3";"CS";"2";29;"3952";"2_3/CS5"
"60911";187;"direct";"vrfkt9t6p3";"CS";"3";-22;"3228";"3_3/CS1"
"60912";188;"direct";"vrfkt9t6p3";"CS";"1";-15;"3599";"1_3/CS6"
"60913";189;"direct";"vrfkt9t6p3";"CS";"2";-34;"4015";"2_3/CS4"
"60914";190;"direct";"vrfkt9t6p3";"CS";"4";-26;"2600";"4_3/CS3"
"60915";191;"direct";"vrfkt9t6p3";"CS";"1";-5;"4553";"1_3/CS12"
"60916";192;"direct";"vrfkt9t6p3";"CS";"3";-24;"2590";"3_3/CS3"
"60917";193;"direct";"vrfkt9t6p3";"CS";"1";11;"3471";"1_3/CS3"
"60918";194;"direct";"vrfkt9t6p3";"CS";"2";-6;"3040";"2_3/CS1"
"60919";195;"direct";"vrfkt9t6p3";"CS";"4";-22;"3061";"4_3/CS11"
"60920";196;"direct";"vrfkt9t6p3";"CS";"4";-52;"4410";"4_3/CS9"
"60921";197;"direct";"vrfkt9t6p3";"CS";"3";6;"4369";"3_3/CS10"
"60922";198;"direct";"vrfkt9t6p3";"CS";"1";15;"4060";"1_3/CS10"
"60923";199;"direct";"vrfkt9t6p3";"CS";"1";15;"2504";"1_3/CS7"
"60924";200;"direct";"vrfkt9t6p3";"CS";"3";-33;"4016";"3_3/CS9"
"60925";201;"direct";"vrfkt9t6p3";"CS";"1";20;"4394";"1_3/CS8"
"60926";202;"direct";"vrfkt9t6p3";"CS";"4";5;"3657";"4_3/CS2"
"60927";203;"direct";"vrfkt9t6p3";"CS";"4";5;"7617";"4_3/CS12"
"60928";204;"direct";"vrfkt9t6p3";"CS";"1";16;"3779";"1_3/CS4"
"60929";205;"direct";"vrfkt9t6p3";"CS";"3";5;"4380";"3_3/CS4"
"60930";206;"direct";"vrfkt9t6p3";"CS";"3";-20;"3956";"3_3/CS7"
"60931";207;"direct";"vrfkt9t6p3";"CS";"1";21;"4018";"1_3/CS11"
"60932";208;"direct";"vrfkt9t6p3";"CS";"2";-58;"2363";"2_3/CS9"
"60933";209;"direct";"vrfkt9t6p3";"CS";"4";-75;"2744";"4_3/CS5"
"60934";210;"direct";"vrfkt9t6p3";"CS";"2";-69;"2282";"2_3/CS6"
"60935";211;"direct";"vrfkt9t6p3";"CS";"4";-62;"3054";"4_3/CS8"
"60936";212;"direct";"vrfkt9t6p3";"CS";"2";-76;"2568";"2_3/CS10"
"60937";213;"direct";"vrfkt9t6p3";"CS";"3";7;"3939";"3_3/CS6"
"60938";214;"direct";"vrfkt9t6p3";"CS";"2";-84;"2538";"2_3/CS8"
"61250";175;"direct";"vrxgnoos0a";"CS";"1";-66;"7731";"1_3/CS7"
"61251";176;"direct";"vrxgnoos0a";"CS";"3";-26;"8427";"3_3/CS4"
"61252";177;"direct";"vrxgnoos0a";"CS";"3";-75;"7025";"3_3/CS9"
"61253";178;"direct";"vrxgnoos0a";"CS";"1";-99;"4255";"1_3/CS12"
"61254";179;"direct";"vrxgnoos0a";"CS";"4";58;"7670";"4_3/CS6"
"61255";180;"direct";"vrxgnoos0a";"CS";"2";-77;"6053";"2_3/CS1"
"61256";181;"direct";"vrxgnoos0a";"CS";"4";-100;"4836";"4_3/CS4"
"61257";182;"direct";"vrxgnoos0a";"CS";"4";47;"6543";"4_3/CS10"
"61258";183;"direct";"vrxgnoos0a";"CS";"4";-100;"4089";"4_3/CS8"
"61259";184;"direct";"vrxgnoos0a";"CS";"2";-100;"3460";"2_3/CS9"
"61260";185;"direct";"vrxgnoos0a";"CS";"4";-64;"4692";"4_3/CS2"
"61261";186;"direct";"vrxgnoos0a";"CS";"4";-100;"4052";"4_3/CS5"
"61262";187;"direct";"vrxgnoos0a";"CS";"3";-26;"4218";"3_3/CS3"
"61263";188;"direct";"vrxgnoos0a";"CS";"4";-83;"5977";"4_3/CS1"
"61264";189;"direct";"vrxgnoos0a";"CS";"3";-25;"6323";"3_3/CS6"
"61265";190;"direct";"vrxgnoos0a";"CS";"1";-12;"4256";"1_3/CS10"
"61266";191;"direct";"vrxgnoos0a";"CS";"2";95;"9752";"2_3/CS2"
"61267";192;"direct";"vrxgnoos0a";"CS";"1";-85;"8801";"1_3/CS5"
"61268";193;"direct";"vrxgnoos0a";"CS";"2";-77;"3833";"2_3/CS10"
"61269";194;"direct";"vrxgnoos0a";"CS";"3";-53;"7497";"3_3/CS10"
"61270";195;"direct";"vrxgnoos0a";"CS";"2";-100;"3345";"2_3/CS3"
"61271";196;"direct";"vrxgnoos0a";"CS";"3";62;"9633";"3_3/CS8"
"61272";197;"direct";"vrxgnoos0a";"CS";"4";-100;"3552";"4_3/CS3"
"61273";198;"direct";"vrxgnoos0a";"CS";"2";-61;"4158";"2_3/CS8"
"61274";199;"direct";"vrxgnoos0a";"CS";"1";-100;"3045";"1_3/CS3"
"61275";200;"direct";"vrxgnoos0a";"CS";"3";29;"7907";"3_3/CS7"
"61276";201;"direct";"vrxgnoos0a";"CS";"3";48;"8129";"3_3/CS2"
"61277";202;"direct";"vrxgnoos0a";"CS";"1";-100;"5039";"1_3/CS8"
"61278";203;"direct";"vrxgnoos0a";"CS";"2";-86;"3547";"2_3/CS6"
"61279";204;"direct";"vrxgnoos0a";"CS";"1";-8;"9924";"1_3/CS11"
"61280";205;"direct";"vrxgnoos0a";"CS";"2";-10;"9230";"2_3/CS5"
"61281";206;"direct";"vrxgnoos0a";"CS";"3";-100;"5060";"3_3/CS1"
"61282";207;"direct";"vrxgnoos0a";"CS";"4";-100;"3496";"4_3/CS11"
"61283";208;"direct";"vrxgnoos0a";"CS";"2";-34;"7061";"2_3/CS4"
"61284";209;"direct";"vrxgnoos0a";"CS";"1";-59;"7298";"1_3/CS1"
"61285";210;"direct";"vrxgnoos0a";"CS";"1";-100;"2798";"1_3/CS2"
"61286";211;"direct";"vrxgnoos0a";"CS";"3";-81;"4662";"3_3/CS5"
"61287";212;"direct";"vrxgnoos0a";"CS";"4";-100;"4506";"4_3/CS9"
"61288";213;"direct";"vrxgnoos0a";"CS";"2";-73;"4881";"2_3/CS7"
"61289";214;"direct";"vrxgnoos0a";"CS";"1";-79;"6254";"1_3/CS6"
"61601";175;"direct";"w3w459xs9b";"CS";"3";88;"9605";"3_3/CS7"
"61602";176;"direct";"w3w459xs9b";"CS";"3";90;"6337";"3_3/CS6"
"61603";177;"direct";"w3w459xs9b";"CS";"4";-95;"4699";"4_3/CS8"
"61604";178;"direct";"w3w459xs9b";"CS";"2";100;"6067";"2_3/CS5"
"61605";179;"direct";"w3w459xs9b";"CS";"4";-100;"9513";"4_3/CS12"
"61606";180;"direct";"w3w459xs9b";"CS";"3";-100;"3206";"3_3/CS5"
"61607";181;"direct";"w3w459xs9b";"CS";"4";-100;"2969";"4_3/CS3"
"61608";182;"direct";"w3w459xs9b";"CS";"2";-100;"5496";"2_3/CS4"
"61609";183;"direct";"w3w459xs9b";"CS";"1";-100;"5064";"1_3/CS8"
"61610";184;"direct";"w3w459xs9b";"CS";"4";100;"6251";"4_3/CS10"
"61611";185;"direct";"w3w459xs9b";"CS";"1";-100;"3083";"1_3/CS2"
"61612";186;"direct";"w3w459xs9b";"CS";"3";85;"4853";"3_3/CS3"
"61613";187;"direct";"w3w459xs9b";"CS";"3";91;"6271";"3_3/CS10"
"61614";188;"direct";"w3w459xs9b";"CS";"1";-100;"4864";"1_3/CS10"
"61615";189;"direct";"w3w459xs9b";"CS";"2";-100;"4592";"2_3/CS7"
"61616";190;"direct";"w3w459xs9b";"CS";"1";-100;"5670";"1_3/CS12"
"61617";191;"direct";"w3w459xs9b";"CS";"4";-100;"4025";"4_3/CS4"
"61618";192;"direct";"w3w459xs9b";"CS";"2";-100;"3398";"2_3/CS3"
"61619";193;"direct";"w3w459xs9b";"CS";"2";-100;"2992";"2_3/CS6"
"61620";194;"direct";"w3w459xs9b";"CS";"3";-100;"3760";"3_3/CS8"
"61621";195;"direct";"w3w459xs9b";"CS";"1";-100;"2924";"1_3/CS7"
"61622";196;"direct";"w3w459xs9b";"CS";"2";25;"4128";"2_3/CS1"
"61623";197;"direct";"w3w459xs9b";"CS";"2";-100;"2978";"2_3/CS9"
